-0.00020470982987891027,0.006550139855052495,0.0028248339902451273,-3.502570009829879,-3.810434560144947,-1.547971466009755,9.07532669017012,-3.039285160144947,-1.645545966009755,8.309937290170122,-16.28355846014495,-7.249302966009755,11.47056189017012,-25.72293276014495,-10.814120766009756,-15.538940409829879,-25.21600926014495,-3.187413366009755,-6.175529636225841e-6,2.43502570182194e-6,1.2238395709323688e-6,0.005648114470363774,-0.004122464974298178,-0.0019046661604290676,0.0016770044703637741,0.004837685025701822,0.0019258438395709323,0.0035356044703637743,0.001373455025701822,0.0005515138395709324,0.0028831244703637743,0.0011477050257018221,0.0003979938395709324,0.0027610744703637745,-0.001704584974298178,-0.0013638161604290677
-0.0002047097739167868,0.006550138064421649,0.0028248332180120165,-3.5025690523220945,-3.8104335184753326,-1.547971042836278,9.07532420922158,-3.0392843292866942,-1.6455455161620522,8.309935018458317,-16.283554008661053,-7.249300984246649,11.470558754429145,-25.722925728191758,-10.814117809722005,-15.538936161904395,-25.216002366770915,-3.187412494657262,-6.175527948003284e-6,2.435025036151858e-6,1.223839236367774e-6,0.00564811292632224,-0.004122463847327898,-0.0019046656397449214,0.0016770040119161685,0.004837683703209751,0.0019258433130973822,0.003535603503825263,0.0013734546502364136,0.0005515136888019847,0.0028831236821956247,0.00114770471195035,0.0003979937307701951,0.0027610737155607896,-0.0017045845083108098,-0.0013638157875986642
-0.00020470970331554536,0.006550135805380118,0.002824832243770634,-3.5025678443400827,-3.8104322043156174,-1.5479705089649547,9.075321079282318,-3.0392832810844332,-1.6455449486387987,8.309932152489974,-16.283548392714575,-7.249298484074616,11.470554798410452,-25.72291685675165,-10.814114080099664,-15.53893080276512,-25.21599367016085,-3.187411395367883,-6.175525818159001e-6,2.4350241963493025e-6,1.2238388142845086e-6,0.005648110978375258,-0.004122462425553738,-0.0019046649828551362,0.0016770034335433655,0.004837682034767299,0.0019258426489037444,0.0035356022844501784,0.0013734541765531008,0.0005515134985934248,0.002883122687850761,0.001147704316124707,0.00039799359350829944,0.0027610727633090755,-0.001704583920425919,-0.0013638153172396464
-0.00020470995612851997,0.0065501438946855796,0.0028248357323900426,-3.502572169951343,-3.8104369101340856,-1.547972420682004,9.075332287148317,-3.0392870345471974,-1.6455469808586087,8.309942415113765,-16.283568502617772,-7.249307436834004,11.470568964349043,-25.722948624113123,-10.814127435345219,-15.538949993078353,-25.216024811480878,-3.18741533176633,-6.175533444827549e-6,2.435027203562453e-6,1.22384032570447e-6,0.005648117953695518,-0.004122467516724182,-0.0019046673350837477,0.001677005504613865,0.004837688009221703,0.0019258450272864104,0.003535606650858406,0.0013734558727454703,0.0005515141797031437,0.002883126248457869,0.0011477057335198678,0.00039799408502356657,0.0027610761731866186,-0.0017045860255578474,-0.00136381700152819
-0.00020470997098195824,0.006550144369953922,0.002824835937355768,-3.502572424092579,-3.8104371866135125,-1.547972533000496,9.075332945640433,-3.0392872550731784,-1.6455471002569606,8.309943018070372,-16.283569684128395,-7.249307962832574,11.470569796635841,-25.722950490530614,-10.814128220001631,-15.538951120560606,-25.216026641116756,-3.1874155630402714,-6.175533892914733e-6,2.4350273802442714e-6,1.2238404145044372e-6,0.005648118363514247,-0.004122467815844069,-0.0019046674732834728,0.0016770056262947989,0.004837688360236886,0.001925845167022756,0.003535606907396573,0.0013734559724013107,0.0005515142197201621,0.002883126457653064,0.0011477058167956263,0.0003979941139014037,0.002761076373526048,-0.0017045861492399812,-0.0013638171004846488
-0.0002047099188176517,0.006550142700842529,0.0028248352175295204,-3.5025715315651462,-3.810436215635812,-1.5479721385452834,9.0753306330591,-3.039286480600328,-1.645546680937743,8.30994090052612,-16.28356553474021,-7.24930611555993,11.470566873698935,-25.722943935794216,-10.814125464339527,-15.53894716091653,-25.216020215554973,-3.187414750821284,-6.175532319261789e-6,2.435026759749255e-6,1.2238401026447488e-6,0.005648116924257617,-0.004122466765354551,-0.001904666987935059,0.0016770051989593025,0.004837687127494476,0.0019258446762778312,0.0035356060064512754,0.0013734556224165042,0.0005515140791830052,0.0028831257229731937,0.0011477055243365986,0.0003979940124843246,0.002761075669947048,-0.0017045857148764005,-0.0013638167529560247
-0.0002047097033030864,0.006550135804981486,0.00282483224359872,-3.502567844126922,-3.810432204083721,-1.547970508870748,9.07532107873001,-3.0392832808994683,-1.645544948538654,8.309932151984246,-16.28354839172359,-7.249298483633436,11.470554797712374,-25.722916855186195,-10.814114079441536,-15.538930801819449,-25.215993668626247,-3.1874113951739025,-6.175525817783169e-6,2.4350241962011107e-6,1.223838814210028e-6,0.005648110978031523,-0.004122462425302852,-0.0019046649827392217,0.0016770034334413061,0.004837682034472886,0.0019258426487865409,0.003535602284235008,0.0013734541764695149,0.0005515134985598606,0.002883122687675299,0.0011477043160548598,0.0003979935934840783,0.0027610727631410415,-0.001704583920322181,-0.001363815317156647
-0.00020470999744268346,0.0065501452166228285,0.0028248363024928735,-3.502572876833618,-3.8104376791490213,-1.5479727330907749,9.075334118714155,-3.0392876479301716,-1.6455473129596867,8.309944092210113,-16.283571788935767,-7.249308899875074,11.470571279316871,-25.72295381546838,-10.814129617831298,-15.538953129118894,-25.21602990052976,-3.187415975044267,-6.175534691161648e-6,2.4350276949948883e-6,1.2238405726975342e-6,0.0056481190935876524,-0.004122468348712526,-0.0019046677194799896,0.001677005843063841,0.004837688985554449,0.0019258454159566927,0.003535607364407635,0.0013734561499336524,0.0005515142910086584,0.002883126830324778,0.0011477059651475976,0.00039799416534595555,0.00276107673042162,-0.00170458636957407,-0.0013638172767710737
-0.00020470972865797174,0.006550136616266638,0.002824832593476115,-3.5025682779471317,-3.81043267603532,-1.5479707005989085,9.075322202778953,-3.0392836573382884,-1.645545152352166,8.30993318123383,-16.283550408567425,-7.249299381515311,11.470556218429602,-25.722920041169072,-10.814115418853486,-15.538932726436617,-25.215996791822754,-3.1874117899595396,-6.1755265826699654e-6,2.4350244977977545e-6,1.2238389657919623e-6,0.0056481116775939,-0.004122462935901816,-0.001904665218646761,0.0016770036411511953,0.004837682633657349,0.0019258428873170984,0.003535602722146788,0.001373454346582473,0.0005515135668690875,0.002883123044772418,0.001147704458206946,0.0003979936427786734,0.00276107310512133,-0.0017045841314481279,-0.001363815486075758
-0.00020470972172702146,0.006550136394495691,0.0028248324978344765,-3.502568159359088,-3.810432547023772,-1.5479706481885622,9.075321895511651,-3.0392835544358827,-1.6455450966381973,8.309932899880652,-16.28354985724787,-7.2492991360724925,11.470555830065775,-25.722919170256496,-10.814115052715074,-15.53893220032792,-25.21599593807331,-3.1874116820418923,-6.17552637358236e-6,2.435024415354025e-6,1.2238389243558915e-6,0.00564811148636322,-0.0041224627963257175,-0.0019046651541596465,0.0016770035843721224,0.0048376824698657325,0.0019258428221129618,0.0035356026024402827,0.0013734543000808062,0.0005515135481962424,0.002883122947157213,0.0011477044193485954,0.00039799362930362204,0.002761073011638425,-0.0017045840737352496,-0.0013638154399004381
-0.00020470971470536837,0.006550136169822493,0.0028248324009412036,-3.502568039219118,-3.8104324163238883,-1.547970595092337,9.075321584223234,-3.0392834501868236,-1.645545040195116,8.30993261484549,-16.28354929871336,-7.249298887417637,11.470555436619547,-25.72291828794655,-10.814114681785117,-15.538931667334197,-25.2159950731511,-3.187411572711959,-6.175526161758487e-6,2.435024331831379e-6,1.2238388823775584e-6,0.00564811129262996,-0.0041224626549230285,-0.0019046650888286081,0.0016770035268499984,0.004837682303930624,0.0019258427560555182,0.003535602481167214,0.0013734542529705857,0.0005515135292790313,0.002883122848264547,0.0011477043799817171,0.00039799361565222676,0.0027610729169321377,-0.0017045840152671,-0.0013638153931208358
-0.00020470999538281374,0.0065501451507127845,0.0028248362740683004,-3.502572841589403,-3.810437640806954,-1.5479727175144868,9.075334027394703,-3.039287617347708,-1.6455472964015663,8.309944008592307,-16.2835716250843,-7.249308826929782,11.470571163895636,-25.722953556634273,-10.814129509015428,-15.538952972760063,-25.216029646796514,-3.1874159429712803,-6.175534629021078e-6,2.4350276704927163e-6,1.2238405603827865e-6,0.005648119036754138,-0.004122468307230687,-0.0019046677003145013,0.001677005826189173,0.00483768893687579,0.0019258453965781068,0.003535607328831015,0.0013734561361134162,0.0005515142854591125,0.0028831268013136636,0.0011477059535989454,0.0003979941613411875,0.00276107670263862,-0.0017045863524218763,-0.0013638172630478275
